country_name,year,recycling_rate_filled_glass,recycling_rate_filled_metallic,recycling_rate_filled_packaging,recycling_rate_filled_paper,recycling_rate_filled_plastic,recycling_rate_filled_wooden,recycling_rate_glass,recycling_rate_metallic,recycling_rate_packaging,recycling_rate_paper,recycling_rate_plastic,recycling_rate_wooden,flag_glass,flag_metallic,flag_packaging,flag_paper,flag_plastic,flag_wooden,gdp_per_capita,urban_population_pct,internet_users_pct,renewable_energy_pct,tourism_arrivals,population_total,manufacturing_value_added_pct_gdp,government_effectiveness_estimate,gdp_per_capita_filled,urban_population_pct_filled,internet_users_pct_filled,renewable_energy_pct_filled,tourism_arrivals_filled,population_total_filled,manufacturing_value_added_pct_gdp_filled,government_effectiveness_estimate_filled
Austria,2012,82.9,61.4,65.9,84.9,34.7,21.5,82.9,61.4,65.9,84.9,34.7,21.5,,,,,,,44221.4599530893,67.2085909812279,80.03,34.4,24151000.0,8429991.0,17.2564830895639,1.56018972396851,44221.4599530893,67.2085909812279,80.03,34.4,24151000.0,8429991.0,17.2564830895639,1.56018972396851
Austria,2013,84.8,87.5,66.6,84.3,34.4,20.3,84.8,87.5,66.6,84.3,34.4,20.3,,,,,,,43851.3675497404,67.2981308784247,80.6188,34.6,24813000.0,8479823.0,17.1063898788247,1.57137954235077,43851.3675497404,67.2981308784247,80.6188,34.6,24813000.0,8479823.0,17.1063898788247,1.57137954235077
Austria,2014,84.5,87.0,66.6,84.9,33.6,19.9,84.5,87.0,66.6,84.9,33.6,19.9,,,,,,,43838.8345892137,67.4154327591781,80.9958,35.7,25291000.0,8546356.0,17.1867790689422,1.5529956817627,43838.8345892137,67.4154327591781,80.9958,35.7,25291000.0,8546356.0,17.1867790689422,1.5529956817627
Austria,2015,85.6,87.2,67.1,84.9,33.6,18.1,85.6,87.2,67.1,84.9,33.6,18.1,,,,,,,43915.228020857,67.5576175537383,83.9401,34.8,26728000.0,8642699.0,17.242928730216,1.4509791135788,43915.228020857,67.5576175537383,83.9401,34.8,26728000.0,8642699.0,17.242928730216,1.4509791135788
Austria,2016,85.2,88.3,66.8,84.9,33.6,17.7,85.2,88.3,66.8,84.9,33.6,17.7,,,,,,,44362.6702805116,67.7218061923556,84.3237,34.6,28121000.0,8736668.0,17.6682251530651,1.47481060028076,44362.6702805116,67.7218061923556,84.3237,34.6,28121000.0,8736668.0,17.6682251530651,1.47481060028076
Austria,2017,84.1,85.6,65.6,83.5,33.4,19.9,84.1,85.6,65.6,83.5,33.4,19.9,,,,,,,45056.6385912412,67.9051196052802,87.9356,34.0,29460000.0,8797566.0,17.4427051605451,1.46775150299072,45056.6385912412,67.9051196052802,87.9356,34.0,29460000.0,8797566.0,17.4427051605451,1.46775150299072
Austria,2018,83.9,84.4,65.5,84.2,31.9,20.6,83.9,84.4,65.5,84.2,31.9,20.6,,,,,,,45951.5819164034,68.1046787227623,87.4791,34.1,30816000.0,8840521.0,17.3211161045372,1.45611667633057,45951.5819164034,68.1046787227623,87.4791,34.1,30816000.0,8840521.0,17.3211161045372,1.45611667633057
Austria,2019,81.1,84.7,65.4,84.7,30.8,20.5,81.1,84.7,65.4,84.7,30.8,20.5,,,,,,,46550.5622459492,68.3176044750522,87.7522,34.0,31884000.0,8879920.0,17.1022858668807,1.49212622642517,46550.5622459492,68.3176044750522,87.7522,34.0,31884000.0,8879920.0,17.1022858668807,1.49212622642517
Austria,2020,81.6,66.1,63.7,80.0,25.3,29.6,81.6,66.1,63.7,80.0,25.3,29.6,,b,,,b,,43428.6983137234,68.5410177924001,87.5294,35.8,15091000.0,8916864.0,16.5973264696294,1.60586321353912,43428.6983137234,68.5410177924001,87.5294,35.8,15091000.0,8916864.0,16.5973264696294,1.60586321353912
Austria,2021,82.3,73.9,65.6,81.0,25.9,37.0,82.3,73.9,65.6,81.0,25.9,37.0,,,,,,,45368.6434337368,68.773601700253,92.5292,36.0,,8955797.0,16.9794494072387,1.52829468250275,45368.6434337368,68.773601700253,92.5292,36.0,15091000.0,8955797.0,16.9794494072387,1.52829468250275
Austria,2022,86.3,74.6,66.2,80.5,25.4,31.6,86.3,74.6,66.2,80.5,25.4,31.6,,,,,,,47332.4240357971,68.998085127906,93.6141,,,9041851.0,16.6515788411782,1.46492278575897,47332.4240357971,68.998085127906,93.6141,36.0,15091000.0,9041851.0,16.6515788411782,1.46492278575897
Austria,2023,79.3,83.3,64.9,79.6,26.9,35.8,79.3,83.3,64.9,79.6,26.9,35.8,,,,,,,46497.9114640341,69.2265358276021,95.3347,,,9131761.0,15.9413915270403,1.32668149471283,46497.9114640341,69.2265358276021,95.3347,36.0,15091000.0,9131761.0,15.9413915270403,1.32668149471283
Belgium,2012,100.0,97.3,80.3,89.8,41.5,66.1,100.0,97.3,80.3,89.8,41.5,66.1,,,,,,,40074.492800399,85.4915403816388,80.72,7.7,7560000.0,11106932.0,12.6215764552248,1.67117416858673,40074.492800399,85.4915403816388,80.72,7.7,7560000.0,11106932.0,12.6215764552248,1.67117416858673
Belgium,2013,100.0,97.0,78.7,89.1,39.0,59.0,100.0,97.0,78.7,89.1,39.0,59.0,,,,,,,40007.8997891411,85.7415410247275,82.1702,8.3,7684000.0,11159407.0,12.6643780300003,1.70195496082306,40007.8997891411,85.7415410247275,82.1702,8.3,7684000.0,11159407.0,12.6643780300003,1.70195496082306
Belgium,2014,100.0,98.2,81.3,90.6,41.8,72.2,100.0,98.2,81.3,90.6,41.8,72.2,,,,,,,40533.9135027898,85.9848336685807,85.0012,9.1,7887000.0,11209057.0,12.5837894914118,1.51735270023346,40533.9135027898,85.9848336685807,85.0012,9.1,7887000.0,11209057.0,12.5837894914118,1.51735270023346
Belgium,2015,100.0,98.1,81.5,90.7,42.6,74.9,100.0,98.1,81.5,90.7,42.6,74.9,,,,,,,40893.804537772,86.2212893480444,85.0529,9.4,8355000.0,11274196.0,12.5677314710087,1.52944529056549,40893.804537772,86.2212893480444,85.0529,9.4,8355000.0,11274196.0,12.5677314710087,1.52944529056549
Belgium,2016,100.0,98.3,81.9,89.4,43.4,80.9,100.0,98.3,81.9,89.4,43.4,80.9,,,,,,,41172.8862831209,86.4507790979645,86.5165,9.2,7481000.0,11331422.0,12.2484083375363,1.39763832092285,41172.8862831209,86.4507790979645,86.5165,9.2,7481000.0,11331422.0,12.2484083375363,1.39763832092285
Belgium,2017,100.0,98.5,83.8,92.9,44.5,83.7,100.0,98.5,83.8,92.9,44.5,83.7,,,,,,,41619.328629169,86.6731739531869,87.6797,9.7,8385000.0,11375158.0,12.4458285747277,1.24078404903412,41619.328629169,86.6731739531869,87.6797,9.7,8385000.0,11375158.0,12.4458285747277,1.24078404903412
Belgium,2018,100.0,98.2,85.3,95.6,42.4,90.6,100.0,98.2,85.3,95.6,42.4,90.6,,,,,,,42208.3625650272,86.8883449485575,88.6473,10.7,9119000.0,11427054.0,12.343919956787,1.22463178634644,42208.3625650272,86.8883449485575,88.6473,10.7,9119000.0,11427054.0,12.343919956787,1.22463178634644
Belgium,2019,100.0,95.0,83.5,92.3,47.3,80.5,100.0,95.0,83.5,92.3,47.3,80.5,,,,,,,43006.4042308863,87.0961631189222,90.2754,10.2,9343000.0,11488980.0,12.413251241175,1.11331832408905,43006.4042308863,87.0961631189222,90.2754,10.2,9343000.0,11488980.0,12.413251241175,1.11331832408905
Belgium,2020,96.9,96.2,79.7,89.4,44.7,71.6,96.9,96.2,79.7,89.4,44.7,71.6,,,,,,,40769.0218072962,87.2964994991269,91.5264,12.3,2584000.0,11538604.0,12.0120090332978,1.07823526859283,40769.0218072962,87.2964994991269,91.5264,12.3,2584000.0,11538604.0,12.0120090332978,1.07823526859283
Belgium,2021,97.5,96.6,80.4,88.6,49.2,71.8,97.5,96.6,80.4,88.6,49.2,71.8,,,,,,,43140.9676652971,87.4305564090635,92.7887,11.7,,11586195.0,10.744807994195,1.08557260036469,43140.9676652971,87.4305564090635,92.7887,11.7,2584000.0,11586195.0,10.744807994195,1.08557260036469
Belgium,2022,97.8,96.4,80.4,86.1,54.2,70.6,97.8,96.4,80.4,86.1,54.2,70.6,,,,,,,44486.7438563594,87.489200269855,94.0078,,,11680210.0,12.5330054331918,1.22718644142151,44486.7438563594,87.489200269855,94.0078,11.7,2584000.0,11680210.0,12.5330054331918,1.22718644142151
Belgium,2023,92.9,96.8,79.7,83.9,59.5,69.2,92.9,96.8,79.7,83.9,59.5,69.2,,,,,,,44866.1935177304,87.551492636772,94.6263,,,11779946.0,11.9630536593156,1.03702199459076,44866.1935177304,87.551492636772,94.6263,11.7,2584000.0,11779946.0,11.9630536593156,1.03702199459076
Croatia,2012,62.8,12.5,59.7,96.1,45.4,0.4,62.8,12.5,59.7,96.1,45.4,0.4,,,,,,,11780.4742767284,55.3042888624873,61.94,29.4,47185000.0,4260368.0,13.5158415140293,0.675028204917908,11780.4742767284,55.3042888624873,61.94,29.4,47185000.0,4260368.0,13.5158415140293,0.675028204917908
Croatia,2013,65.4,12.2,58.8,88.2,45.3,1.9,65.4,12.2,58.8,88.2,45.3,1.9,,,,,,,11838.2152450357,55.3659479687433,66.7476,32.8,48345000.0,4233922.0,12.6097381934839,0.675364792346954,11838.2152450357,55.3659479687433,66.7476,32.8,48345000.0,4233922.0,12.6097381934839,0.675364792346954
Croatia,2014,63.5,11.6,52.7,76.9,37.7,0.4,63.5,11.6,52.7,76.9,37.7,0.4,,,,,,,11862.7609491821,55.4591834926844,68.5679,33.6,51168000.0,4201598.0,12.7322305007573,0.676334917545319,11862.7609491821,55.4591834926844,68.5679,33.6,51168000.0,4201598.0,12.7322305007573,0.676334917545319
Croatia,2015,65.2,13.9,60.1,89.4,46.3,3.1,65.2,13.9,60.1,89.4,46.3,3.1,,,,,,,12283.7840620053,55.5812594509004,69.845,33.1,55858000.0,4151725.0,12.737729102445,0.457353413105011,12283.7840620053,55.5812594509004,69.845,33.1,55858000.0,4151725.0,12.737729102445,0.457353413105011
Croatia,2016,56.4,16.4,54.7,82.5,41.1,3.0,56.4,16.4,54.7,82.5,41.1,3.0,,,,,,,12848.419539107,55.7294398599808,72.6973,31.8,57587000.0,4106867.0,12.875936078838,0.422308266162872,12848.419539107,55.7294398599808,72.6973,31.8,57587000.0,4106867.0,12.875936078838,0.422308266162872
Croatia,2017,57.0,16.5,53.3,83.7,37.3,2.9,57.0,16.5,53.3,83.7,37.3,2.9,,,,,,,13485.3012514274,55.9009887365155,67.0962,29.8,59238000.0,4041407.0,12.7601289486923,0.535491704940796,13485.3012514274,55.9009887365155,67.0962,29.8,59238000.0,4041407.0,12.7601289486923,0.535491704940796
Croatia,2018,60.5,20.5,58.4,93.7,37.3,3.8,60.5,20.5,58.4,93.7,37.3,3.8,,,,,,,14060.9874833125,56.093170097094,75.2946,32.8,57668000.0,3988775.0,12.2988356655789,0.513932764530182,14060.9874833125,56.093170097094,75.2946,32.8,57668000.0,3988775.0,12.2988356655789,0.513932764530182
Croatia,2019,51.3,18.7,48.9,74.2,35.7,2.9,51.3,18.7,48.9,74.2,35.7,2.9,,,,,,,14641.663970693,56.303247958306,79.0798,31.6,60021000.0,3949390.0,11.9942111464481,0.456785351037979,14641.663970693,56.303247958306,79.0798,31.6,60021000.0,3949390.0,11.9942111464481,0.456785351037979
Croatia,2020,54.2,17.5,54.2,90.4,34.1,4.3,54.2,17.5,54.2,90.4,34.1,4.3,,,,,,,13545.4881162417,56.5284863367411,78.3209,32.4,21608000.0,3914206.0,12.1562561989451,0.424775809049606,13545.4881162417,56.5284863367411,78.3209,32.4,21608000.0,3914206.0,12.1562561989451,0.424775809049606
Croatia,2021,56.8,24.6,51.7,74.4,34.4,17.2,56.8,24.6,51.7,74.4,34.4,17.2,,,,,,,15395.1287782758,56.7683502560171,81.254,34.1,,3878981.0,11.6578439247064,0.552374601364136,15395.1287782758,56.7683502560171,81.254,34.1,21608000.0,3878981.0,11.6578439247064,0.552374601364136
Croatia,2022,62.5,19.2,52.4,64.6,34.9,42.6,62.5,19.2,52.4,64.6,34.9,42.6,,,,,,,16618.1111874724,56.9977571733605,82.0716,,,3855641.0,12.2751021543013,0.581313610076904,16618.1111874724,56.9977571733605,82.0716,34.1,21608000.0,3855641.0,12.2751021543013,0.581313610076904
Croatia,2023,53.2,17.9,51.9,77.4,28.2,29.6,53.2,17.9,51.9,77.4,28.2,29.6,p,p,p,p,p,p,17225.154484029,57.2431560672198,83.2412,,,3859686.0,12.2246961242264,0.712653696537018,17225.154484029,57.2431560672198,83.2412,34.1,21608000.0,3859686.0,12.2246961242264,0.712653696537018
Cyprus,2012,32.4,98.7,55.3,88.9,44.8,6.2,32.4,98.7,55.3,88.9,44.8,6.2,e,e,e,e,e,e,24285.49609375,67.3010289148738,60.6899,8.6,2635000.0,1165397.0,4.18997390765357,1.38360106945038,24285.49609375,67.3010289148738,60.6899,8.6,2635000.0,1165397.0,4.18997390765357,1.38360106945038
Cyprus,2013,32.1,70.7,56.6,97.3,45.3,12.0,32.1,70.7,56.6,97.3,45.3,12.0,,,,,,,22711.71875,67.2102333625375,65.4548,9.7,2626000.0,1183895.0,3.88480353979907,1.35990357398987,22711.71875,67.2102333625375,65.4548,9.7,2626000.0,1183895.0,3.88480353979907,1.35990357398987
Cyprus,2014,32.2,97.4,58.7,96.7,46.6,11.5,32.2,97.4,58.7,96.7,46.6,11.5,,,,,,,22373.578125,67.1230558819804,69.3287,9.5,2558000.0,1201801.0,4.07749354093701,1.13519954681396,22373.578125,67.1230558819804,69.3287,9.5,2558000.0,1201801.0,4.07749354093701,1.13519954681396
Cyprus,2015,33.2,72.3,59.8,96.6,63.7,9.2,33.2,72.3,59.8,96.6,63.7,9.2,,,,,,,23088.44140625,67.0402477918073,71.7157,10.4,2780000.0,1219502.0,4.26012306069838,1.0175507068634,23088.44140625,67.0402477918073,71.7157,10.4,2780000.0,1219502.0,4.26012306069838,1.0175507068634
Cyprus,2016,39.4,84.1,64.6,99.7,62.3,10.0,39.4,84.1,64.6,99.7,62.3,10.0,,,,,,,24477.986328125,66.9625604106231,75.9002,10.3,3286000.0,1237112.0,4.57051335723455,0.926266729831696,24477.986328125,66.9625604106231,75.9002,10.3,3286000.0,1237112.0,4.57051335723455,0.926266729831696
Cyprus,2017,42.4,119.8,66.2,93.3,65.0,8.5,42.4,119.8,66.2,93.3,65.0,8.5,,,,,,,25666.00390625,66.8907450570326,80.7432,10.9,3750000.0,1254275.0,4.89209027649162,0.88537871837616,25666.00390625,66.8907450570326,80.7432,10.9,3750000.0,1254275.0,4.89209027649162,0.88537871837616
Cyprus,2018,46.3,117.5,70.2,97.9,54.3,9.6,46.3,117.5,70.2,97.9,54.3,9.6,e,e,,e,e,e,26962.40625,66.8255530496405,84.4336,12.0,4024000.0,1270737.0,5.29758788521149,0.883620500564575,26962.40625,66.8255530496405,84.4336,12.0,4024000.0,1270737.0,5.29758788521149,0.883620500564575
Cyprus,2019,45.3,129.3,66.8,99.5,50.5,24.0,45.3,129.3,66.8,99.5,50.5,24.0,e,e,,e,e,e,28167.16015625,66.7677357070518,86.0636,12.0,4117000.0,1286671.0,5.40632833314545,0.955758094787598,28167.16015625,66.7677357070518,86.0636,12.0,4117000.0,1286671.0,5.40632833314545,0.955758094787598
Cyprus,2020,34.8,172.5,59.9,82.9,48.6,20.9,34.8,172.5,59.9,82.9,48.6,20.9,e,e,e,e,e,e,26895.68359375,66.7180443478713,90.8019,15.0,,1302247.0,5.63141765322206,0.839448511600494,26895.68359375,66.7180443478713,90.8019,15.0,4117000.0,1302247.0,5.63141765322206,0.839448511600494
Cyprus,2021,44.1,138.1,58.7,75.8,37.9,20.5,44.1,138.1,58.7,75.8,37.9,20.5,be,be,be,be,be,be,29517.072265625,66.6718365394971,90.7595,15.6,,1317309.0,4.98803207350562,0.697915256023407,29517.072265625,66.6718365394971,90.7595,15.6,4117000.0,1317309.0,4.98803207350562,0.697915256023407
Cyprus,2022,43.3,137.4,69.5,109.8,39.1,20.6,43.3,137.4,69.5,109.8,39.1,20.6,be,be,be,be,be,be,31370.55078125,66.6694829407584,89.601,,,1331370.0,4.29843767661889,0.730335235595703,31370.55078125,66.6694829407584,89.601,15.6,4117000.0,1331370.0,4.29843767661889,0.730335235595703
Cyprus,2023,43.3,137.4,69.5,109.8,39.1,20.6,,,,,,,,,,,,,31884.84375,66.6739477522639,91.2211,,,1344976.0,4.64273807378768,0.73773992061615,31884.84375,66.6739477522639,91.2211,15.6,4117000.0,1344976.0,4.64273807378768,0.73773992061615
Czechia,2012,81.1,69.2,69.9,85.9,58.2,25.7,81.1,69.2,69.9,85.9,58.2,25.7,,,,,,,16772.3539223328,73.2249239592898,73.43,12.8,25750000.0,10510785.0,21.7136033387837,0.921718597412109,16772.3539223328,73.2249239592898,73.43,12.8,25750000.0,10510785.0,21.7136033387837,0.921718597412109
Czechia,2013,75.0,58.5,69.9,87.6,59.7,35.6,75.0,58.5,69.9,87.6,59.7,35.6,,,,,,,16759.7808635642,73.1622186934979,74.1104,13.9,26332000.0,10514272.0,21.7617319791193,0.915809273719788,16759.7808635642,73.1622186934979,74.1104,13.9,26332000.0,10514272.0,21.7617319791193,0.915809273719788
Czechia,2014,71.6,65.0,73.0,88.6,58.2,66.1,71.6,65.0,73.0,88.6,58.2,66.1,,,,,,,17118.0425571578,73.0995921041469,74.2317,14.8,27166000.0,10525347.0,23.4691665652122,1.03113341331482,17118.0425571578,73.0995921041469,74.2317,14.8,27166000.0,10525347.0,23.4691665652122,1.03113341331482
Czechia,2015,72.6,58.6,74.3,90.1,61.7,68.7,72.6,58.6,74.3,90.1,61.7,68.7,,,,,,,17931.5987670768,73.0370442874355,75.6688,14.8,29604000.0,10546059.0,23.7339506123741,1.02559614181519,17931.5987670768,73.0370442874355,75.6688,14.8,29604000.0,10546059.0,23.7339506123741,1.02559614181519
Czechia,2016,72.8,63.4,75.3,93.7,59.2,63.9,72.8,63.4,75.3,93.7,59.2,63.9,,,,,,,18359.0978103904,72.9745753395623,76.4812,14.8,32519000.0,10566332.0,23.7610958428917,1.00811576843262,18359.0978103904,72.9745753395623,76.4812,14.8,32519000.0,10566332.0,23.7610958428917,1.00811576843262
Czechia,2017,72.3,67.8,72.3,90.2,58.6,49.3,72.3,67.8,72.3,90.2,58.6,49.3,,,,,,,19257.6930680911,72.9121853567256,78.7192,14.5,34701000.0,10594438.0,23.1824532218752,1.03059422969818,19257.6930680911,72.9121853567256,78.7192,14.5,34701000.0,10594438.0,23.1824532218752,1.03059422969818
Czechia,2018,74.8,67.6,69.6,85.6,57.0,45.0,74.8,67.6,69.6,85.6,57.0,45.0,,,,,,,19736.6295261285,72.8498744351241,80.6882,14.7,36268000.0,10629928.0,22.3060378872535,0.951154172420502,19736.6295261285,72.8498744351241,80.6882,14.7,36268000.0,10629928.0,22.3060378872535,0.951154172420502
Czechia,2019,76.4,65.0,71.2,88.2,61.0,42.3,76.4,65.0,71.2,88.2,61.0,42.3,,,,,,,20360.0599221814,72.7876426709563,80.8669,15.9,37202000.0,10671870.0,22.1266766165116,0.919642746448517,20360.0599221814,72.7876426709563,80.8669,15.9,37202000.0,10671870.0,22.1266766165116,0.919642746448517
Czechia,2020,83.6,73.2,67.9,87.5,41.8,34.8,83.6,73.2,67.9,87.5,41.8,34.8,bd,bd,bd,bd,bd,bd,19233.1469549829,72.7254901604208,81.3389,17.0,,10697858.0,20.7968233716829,0.910964906215668,19233.1469549829,72.7254901604208,81.3389,17.0,37202000.0,10697858.0,20.7968233716829,0.910964906215668
Czechia,2021,81.4,67.4,69.1,88.4,45.1,38.3,81.4,67.4,69.1,88.4,45.1,38.3,d,d,d,d,d,d,20373.8783043424,72.6810594374316,82.6706,17.2,,10505772.0,19.640981617073,1.06974017620087,20373.8783043424,72.6810594374316,82.6706,17.2,37202000.0,10505772.0,19.640981617073,1.06974017620087
Czechia,2022,84.6,58.7,70.8,91.2,47.2,36.3,84.6,58.7,70.8,91.2,47.2,36.3,bd,bd,bd,bd,bd,bd,20627.348651011,72.6967638379524,84.5401,,,10672118.0,19.3950613571424,1.09341883659363,20627.348651011,72.6967638379524,84.5401,17.2,37202000.0,10672118.0,19.3950613571424,1.09341883659363
Czechia,2023,77.6,71.4,74.8,97.9,52.4,38.3,77.6,71.4,74.8,97.9,52.4,38.3,p,p,p,p,p,p,20272.5874017334,72.7352388396817,85.994,,,10864042.0,20.4330612801752,1.1140114068985,20272.5874017334,72.7352388396817,85.994,17.2,37202000.0,10864042.0,20.4330612801752,1.1140114068985
Denmark,2012,93.6,51.8,61.6,76.5,25.9,40.4,93.6,51.8,61.6,76.5,25.9,40.4,e,e,e,,,,51470.689845427,87.2336196899414,92.26,26.9,26402000.0,5591572.0,11.208563455152,1.98699104785919,51470.689845427,87.2336196899414,92.26,26.9,26402000.0,5591572.0,11.208563455152,1.98699104785919
Denmark,2013,93.0,57.0,69.8,85.4,29.1,66.4,93.0,57.0,69.8,85.4,29.1,66.4,,,,,,,51970.3909324806,87.5436524760432,94.6297,27.0,26516000.0,5614932.0,11.7998537089519,1.94326293468475,51970.3909324806,87.5436524760432,94.6297,27.0,26516000.0,5614932.0,11.7998537089519,1.94326293468475
Denmark,2014,83.6,71.3,69.8,91.8,30.7,52.5,83.6,71.3,69.8,91.8,30.7,52.5,,,,,,,52368.3625969272,87.6823985731907,95.9935,30.2,28070000.0,5643475.0,11.8293905304366,1.78492867946625,52368.3625969272,87.6823985731907,95.9935,30.2,28070000.0,5643475.0,11.8293905304366,1.78492867946625
Denmark,2015,79.5,71.9,73.9,95.3,30.5,75.9,79.5,71.9,73.9,95.3,30.5,75.9,,,,,,,53094.0133607574,87.7254056577329,96.3305,32.5,28209000.0,5683483.0,12.484534308925,1.79474246501923,53094.0133607574,87.7254056577329,96.3305,32.5,28209000.0,5683483.0,12.484534308925,1.79474246501923
Denmark,2016,85.0,87.7,79.0,97.7,36.1,87.3,85.0,87.7,79.0,97.7,36.1,87.3,,,,,,,54300.2039621991,87.6999969482422,96.9678,32.0,28692000.0,5728010.0,12.9401692109791,1.82117700576782,54300.2039621991,87.6999969482422,96.9678,32.0,28692000.0,5728010.0,12.9401692109791,1.82117700576782
Denmark,2017,94.9,73.2,71.5,81.9,41.8,59.4,94.9,73.2,71.5,81.9,41.8,59.4,,,,,,,55601.0145717787,88.0161943799509,97.0994,35.0,30736000.0,5764980.0,13.0145483841175,1.74683058261871,55601.0145717787,88.0161943799509,97.0994,35.0,30736000.0,5764980.0,13.0145483841175,1.74683058261871
Denmark,2018,82.4,80.0,70.1,99.7,31.3,45.7,82.4,80.0,70.1,99.7,31.3,45.7,,,,,,,56355.0733084714,88.1059762310689,97.3192,34.6,30801000.0,5793636.0,13.0043275494945,1.81060206890106,56355.0733084714,88.1059762310689,97.3192,34.6,30801000.0,5793636.0,13.0043275494945,1.81060206890106
