country_name,year,recycling_rate_filled_glass,recycling_rate_filled_metallic,recycling_rate_filled_packaging,recycling_rate_filled_paper,recycling_rate_filled_plastic,recycling_rate_filled_wooden,recycling_rate_glass,recycling_rate_metallic,recycling_rate_packaging,recycling_rate_paper,recycling_rate_plastic,recycling_rate_wooden,flag_glass,flag_metallic,flag_packaging,flag_paper,flag_plastic,flag_wooden,gdp_per_capita,urban_population_pct,internet_users_pct,renewable_energy_pct,tourism_arrivals,population_total,manufacturing_value_added_pct_gdp,government_effectiveness_estimate,gdp_per_capita_filled,urban_population_pct_filled,internet_users_pct_filled,renewable_energy_pct_filled,tourism_arrivals_filled,population_total_filled,manufacturing_value_added_pct_gdp_filled,government_effectiveness_estimate_filled
Lithuania,2015,74.3,74.9,59.8,87.2,54.8,24.8,74.3,74.9,59.8,87.2,54.8,24.8,,,,,,,14269.8039878287,67.2282485961914,71.3781,29.0,5048000.0,2911109.0,17.2400398133433,1.15046727657318,14269.8039878287,67.2282485961914,71.3781,29.0,5048000.0,2911109.0,17.2400398133433,1.15046727657318
Lithuania,2016,71.0,77.3,69.5,85.0,74.4,48.3,71.0,77.3,69.5,85.0,74.4,48.3,,,,,,,14823.107153522,67.1894226074219,74.3766,31.5,5322000.0,2877325.0,16.8071638901065,1.03285944461823,14823.107153522,67.1894226074219,74.3766,31.5,5322000.0,2877325.0,16.8071638901065,1.03285944461823
Lithuania,2017,45.6,78.3,61.8,86.7,71.5,32.8,45.6,78.3,61.8,86.7,71.5,32.8,,,,,,,15695.9993288456,67.1012954711914,77.6153,33.8,5590000.0,2842639.0,16.7118510614104,0.929402828216553,15695.9993288456,67.1012954711914,77.6153,33.8,5590000.0,2842639.0,16.7118510614104,0.929402828216553
Lithuania,2018,58.2,72.9,60.7,77.5,69.3,23.8,58.2,72.9,60.7,77.5,69.3,23.8,,,,,,,16604.9021440809,67.1464742010457,79.7226,33.7,6115000.0,2819200.0,16.5154267145228,1.0314474105835,16604.9021440809,67.1464742010457,79.7226,33.7,6115000.0,2819200.0,16.5154267145228,1.0314474105835
Lithuania,2019,57.3,77.5,61.9,77.0,69.6,26.4,57.3,77.5,61.9,77.0,69.6,26.4,,,,,,,17431.7239081591,67.245735168457,81.5819,33.5,6150000.0,2811089.0,16.0026233552419,1.00766611099243,17431.7239081591,67.245735168457,81.5819,33.5,6150000.0,2811089.0,16.0026233552419,1.00766611099243
Lithuania,2020,63.4,72.4,61.8,80.1,56.1,30.1,63.4,72.4,61.8,80.1,56.1,30.1,b,b,b,b,b,b,17443.65526328,67.4254608154297,83.0555,31.7,2284000.0,2810369.0,15.4605506017385,1.0149097442627,17443.65526328,67.4254608154297,83.0555,31.7,2284000.0,2810369.0,15.4605506017385,1.0149097442627
Lithuania,2021,66.7,81.2,60.7,82.6,44.8,27.5,66.7,81.2,60.7,82.6,44.8,27.5,,,,,b,,18569.7057246217,68.1912117004395,86.9305,33.2,,2808380.0,15.9178789739431,1.01744949817657,18569.7057246217,68.1912117004395,86.9305,33.2,2284000.0,2808380.0,15.9178789739431,1.01744949817657
Lithuania,2022,69.6,76.7,58.3,81.1,44.1,11.3,69.6,76.7,58.3,81.1,44.1,11.3,,,,,,,18884.5152531698,68.2866452426813,87.7242,,,2831639.0,16.3588734635344,0.993961572647095,18884.5152531698,68.2866452426813,87.7242,33.2,2284000.0,2831639.0,16.3588734635344,0.993961572647095
Lithuania,2023,74.8,85.5,60.7,83.4,42.9,7.6,74.8,85.5,60.7,83.4,42.9,7.6,,,,,,,18685.5523679178,68.575454583199,88.5029,,,2871585.0,14.5770127953479,1.05012118816376,18685.5523679178,68.575454583199,88.5029,33.2,2284000.0,2871585.0,14.5770127953479,1.05012118816376
Luxembourg,2012,94.6,82.4,62.5,76.7,36.7,23.4,94.6,82.4,62.5,76.7,36.7,23.4,,,,,,,104487.744312565,89.4405768017292,91.9499,4.2,950000.0,530946.0,4.55660954148066,1.66362190246582,104487.744312565,89.4405768017292,91.9499,4.2,950000.0,530946.0,4.55660954148066,1.66362190246582
Luxembourg,2013,94.8,83.6,62.8,74.4,32.2,51.0,94.8,83.6,62.8,74.4,32.2,51.0,,,,,,,105338.955521681,89.9413746679705,93.7765,5.7,945000.0,543360.0,4.5543889865113,1.62242209911346,105338.955521681,89.9413746679705,93.7765,5.7,945000.0,543360.0,4.5543889865113,1.62242209911346
Luxembourg,2014,94.5,84.8,66.0,81.6,32.3,34.2,94.5,84.8,66.0,81.6,32.3,34.2,,,,,,,105583.937273429,90.4577807676859,94.6702,6.8,1038000.0,556319.0,4.72811642073937,1.64794015884399,105583.937273429,90.4577807676859,94.6702,6.8,1038000.0,556319.0,4.72811642073937,1.64794015884399
Luxembourg,2015,97.0,91.5,70.0,77.2,32.7,39.0,97.0,91.5,70.0,77.2,32.7,39.0,,,,,,,105462.012584423,90.9893679353068,96.3767,9.1,1090000.0,569604.0,5.47963197133244,1.69270300865173,105462.012584423,90.9893679353068,96.3767,9.1,1090000.0,569604.0,5.47963197133244,1.69270300865173
Luxembourg,2016,97.5,92.9,70.3,78.2,31.9,34.9,97.5,92.9,70.3,78.2,31.9,34.9,,,,,,,108351.451826983,91.5357090052649,98.1367,13.5,1054000.0,582014.0,5.79495633971977,1.65589165687561,108351.451826983,91.5357090052649,98.1367,13.5,1054000.0,582014.0,5.79495633971977,1.65589165687561
Luxembourg,2017,97.5,92.4,69.7,79.1,33.1,25.0,97.5,92.4,69.7,79.1,33.1,25.0,,,,,,,107142.126672598,92.0963768119916,97.363,15.3,1046000.0,596336.0,4.77590867294046,1.64544296264648,107142.126672598,92.0963768119916,97.363,15.3,1046000.0,596336.0,4.77590867294046,1.64544296264648
Luxembourg,2018,98.3,92.9,70.9,80.2,32.3,31.6,98.3,92.9,70.9,80.2,32.3,31.6,,,,,,,106788.728745199,92.6709441899184,97.0613,16.0,1018000.0,607950.0,4.95922781387044,1.73641335964203,106788.728745199,92.6709441899184,97.0613,16.0,1018000.0,607950.0,4.95922781387044,1.73641335964203
Luxembourg,2019,98.4,93.8,71.5,80.1,33.4,28.3,98.4,93.8,71.5,80.1,33.4,28.3,,,,,,,107591.965850496,93.2589839734767,97.1206,16.4,1041000.0,620001.0,5.04282381983955,1.69548451900482,107591.965850496,93.2589839734767,97.1206,16.4,1041000.0,620001.0,5.04282381983955,1.69548451900482
Luxembourg,2020,99.0,83.2,71.9,79.7,34.7,29.7,99.0,83.2,71.9,79.7,34.7,29.7,,,,,,,105274.2471768,93.8600689970981,98.4596,20.8,525000.0,630419.0,4.92606261831825,1.79238891601562,105274.2471768,93.8600689970981,98.4596,20.8,525000.0,630419.0,4.92606261831825,1.79238891601562
Luxembourg,2021,85.2,79.6,73.4,81.4,39.1,70.5,85.2,79.6,73.4,81.4,39.1,70.5,,,,,,,110873.185245175,94.5861743396533,98.6609,20.5,,640064.0,4.64520300173472,1.67725694179535,110873.185245175,94.5861743396533,98.6609,20.5,525000.0,640064.0,4.64520300173472,1.67725694179535
Luxembourg,2022,91.5,70.7,63.4,76.2,38.5,26.2,91.5,70.7,63.4,76.2,38.5,26.2,,,,,,,107467.187082637,94.7605400940185,98.242,,,653103.0,3.91237357895964,1.77222788333893,107467.187082637,94.7605400940185,98.242,20.5,525000.0,653103.0,3.91237357895964,1.77222788333893
Luxembourg,2023,92.1,71.1,66.1,77.9,38.8,30.8,92.1,71.1,66.1,77.9,38.8,30.8,,,,,,,105422.829667869,94.8015300320787,99.3479,,,666430.0,4.05133040095855,1.91421329975128,105422.829667869,94.8015300320787,99.3479,20.5,525000.0,666430.0,4.05133040095855,1.91421329975128
Malta,2012,21.3,41.5,46.6,77.2,32.8,0.8,21.3,41.5,46.6,77.2,32.8,0.8,,,,,,,21529.3982167566,94.3626256493653,68.1999,2.7,2007000.0,420028.0,10.818954256269,1.24083888530731,21529.3982167566,94.3626256493653,68.1999,2.7,2007000.0,420028.0,10.818954256269,1.24083888530731
Malta,2013,49.1,34.3,38.1,48.4,22.6,1.5,49.1,34.3,38.1,48.4,22.6,1.5,,,,,,,22626.4981391343,94.3906567856206,68.9138,3.2,2013000.0,424810.0,9.42755352201871,1.25139141082764,22626.4981391343,94.3906567856206,68.9138,3.2,2013000.0,424810.0,9.42755352201871,1.25139141082764
Malta,2014,31.2,39.1,41.1,55.5,32.9,6.6,31.2,39.1,41.1,55.5,32.9,6.6,,,,,,,23866.0667851301,94.412512773898,73.1141,4.5,2162000.0,433481.0,8.35715230524927,1.02343165874481,23866.0667851301,94.412512773898,73.1141,4.5,2162000.0,433481.0,8.35715230524927,1.02343165874481
Malta,2015,20.3,25.1,37.1,56.4,28.6,3.4,20.3,25.1,37.1,56.4,28.6,3.4,,,,,,,25529.6813337717,94.4387696268011,75.96,6.0,2383000.0,444220.0,7.16094816826619,0.81887686252594,25529.6813337717,94.4387696268011,75.96,6.0,2383000.0,444220.0,7.16094816826619,0.81887686252594
Malta,2016,29.5,30.1,39.7,59.7,23.5,0.0,29.5,30.1,39.7,59.7,23.5,0.0,,,,,,,25969.5120352027,94.4800033569336,78.0751,9.2,2592000.0,454505.0,6.99691855370462,0.920882403850555,25969.5120352027,94.4800033569336,78.0751,9.2,2592000.0,454505.0,6.99691855370462,0.920882403850555
Malta,2017,28.6,42.3,35.6,50.7,19.2,0.0,28.6,42.3,35.6,50.7,19.2,0.0,,,,,,,28546.6597365912,94.5691806330314,81.0119,7.3,2944000.0,467106.0,6.62713852368716,0.968723773956299,28546.6597365912,94.5691806330314,81.0119,7.3,2944000.0,467106.0,6.62713852368716,0.968723773956299
Malta,2018,41.4,68.2,35.7,48.4,11.1,0.0,41.4,68.2,35.7,48.4,11.1,0.0,,,,,,,29536.8052374716,94.7242373261706,81.658,7.6,3232000.0,483903.0,6.53626191019032,0.930900931358337,29536.8052374716,94.7242373261706,81.658,7.6,3232000.0,483903.0,6.53626191019032,0.930900931358337
Malta,2019,43.9,19.6,33.7,45.5,15.4,0.0,43.9,19.6,33.7,45.5,15.4,0.0,,,,,,,29522.661886008,94.9332032524644,85.7786,7.4,3519000.0,503912.0,6.43048526862057,0.824169158935547,29522.661886008,94.9332032524644,85.7786,7.4,3519000.0,503912.0,6.43048526862057,0.824169158935547
Malta,2020,62.5,57.2,40.0,47.8,10.2,0.0,62.5,57.2,40.0,47.8,10.2,0.0,,,,,,,27861.8202844538,95.1841082280263,86.8588,9.2,718000.0,515490.0,6.55760280998252,0.99406486749649,27861.8202844538,95.1841082280263,86.8588,9.2,718000.0,515490.0,6.55760280998252,0.99406486749649
Malta,2021,60.4,27.1,36.8,45.3,15.4,0.0,60.4,27.1,36.8,45.3,15.4,0.0,,,,,,,31436.3493030938,95.5145343617045,87.4698,8.6,,518150.0,6.16633235350792,0.853116869926453,31436.3493030938,95.5145343617045,87.4698,8.6,718000.0,518150.0,6.16633235350792,0.853116869926453
Malta,2022,43.3,13.0,31.8,40.6,16.4,0.0,43.3,13.0,31.8,40.6,16.4,0.0,,,,,,,31430.6187070236,95.6003155132879,91.5406,,,531113.0,6.25227812137697,0.804084479808807,31430.6187070236,95.6003155132879,91.5406,8.6,718000.0,531113.0,6.25227812137697,0.804084479808807
Malta,2023,65.2,15.2,44.4,53.6,35.6,0.0,65.2,15.2,44.4,53.6,35.6,0.0,,,,,,,33408.2005015872,95.6272277147965,92.0727,,,552747.0,5.84641809227501,0.397335052490234,33408.2005015872,95.6272277147965,92.0727,8.6,718000.0,552747.0,5.84641809227501,0.397335052490234
Netherlands,2012,71.3,90.7,69.3,88.9,47.7,29.3,71.3,90.7,69.3,88.9,47.7,29.3,,,,,,,44631.8745388789,88.5342462391333,92.86,4.9,11680000.0,16754962.0,10.0607384630343,1.83936905860901,44631.8745388789,88.5342462391333,92.86,4.9,11680000.0,16754962.0,10.0607384630343,1.83936905860901
Netherlands,2013,79.8,93.1,70.4,88.2,46.6,21.8,79.8,93.1,70.4,88.2,46.6,21.8,,,,,,,44487.03063469,89.1749992370605,93.9564,5.0,12783000.0,16804432.0,9.64816464758619,1.80873382091522,44487.03063469,89.1749992370605,93.9564,5.0,12783000.0,16804432.0,9.64816464758619,1.80873382091522
Netherlands,2014,80.1,93.5,70.5,85.9,50.6,25.1,80.1,93.5,70.5,85.9,50.6,25.1,,,,,,,45042.0669545832,89.8364787097165,91.6667,5.6,13925000.0,16865008.0,9.66230344504418,1.83546948432922,45042.0669545832,89.8364787097165,91.6667,5.6,13925000.0,16865008.0,9.66230344504418,1.83546948432922
Netherlands,2015,82.7,94.6,71.7,85.4,49.8,48.2,82.7,94.6,71.7,85.4,49.8,48.2,,,,,,,45793.8135434697,90.2787737214621,91.7241,5.8,15007000.0,16939923.0,10.1488182500805,1.82862544059753,45793.8135434697,90.2787737214621,91.7241,5.8,15007000.0,16939923.0,10.1488182500805,1.82862544059753
Netherlands,2016,84.4,95.2,72.6,85.4,51.5,51.5,84.4,95.2,72.6,85.4,51.5,51.5,,,,,,,46655.0363382039,90.5803239452777,90.411,5.6,15828000.0,17030314.0,10.2669490054501,1.82028615474701,46655.0363382039,90.5803239452777,90.411,5.6,15828000.0,17030314.0,10.2669490054501,1.82028615474701
Netherlands,2017,86.2,94.9,78.1,87.1,50.4,72.7,86.2,94.9,78.1,87.1,50.4,72.7,,,,,,,47670.1057253297,91.1219700676602,93.1973,6.4,17924000.0,17131296.0,10.5500219081827,1.81402194499969,47670.1057253297,91.1219700676602,93.1973,6.4,17924000.0,17131296.0,10.5500219081827,1.81402194499969
Netherlands,2018,85.7,94.8,79.4,87.9,52.0,76.6,85.7,94.8,79.4,87.9,52.0,76.6,,,,,,b,48463.0299739951,92.6062472401044,91.8919,7.4,18780000.0,17231624.0,10.6594535821754,1.80973696708679,48463.0299739951,92.6062472401044,91.8919,7.4,18780000.0,17231624.0,10.6594535821754,1.80973696708679
Netherlands,2019,86.6,95.6,80.7,91.0,57.2,70.1,86.6,95.6,80.7,91.0,57.2,70.1,,,,,,,49254.0158854264,93.8898028856479,93.2886,8.6,20129000.0,17344874.0,10.420756670246,1.76715266704559,49254.0158854264,93.8898028856479,93.2886,8.6,20129000.0,17344874.0,10.420756670246,1.76715266704559
Netherlands,2020,77.1,87.5,76.5,89.4,49.2,68.1,77.1,87.5,76.5,89.4,49.2,68.1,be,,,,be,,47086.5804192702,94.2532277765935,91.3333,10.7,7265000.0,17441500.0,10.4840023369093,1.8052179813385,47086.5804192702,94.2532277765935,91.3333,10.7,7265000.0,17441500.0,10.4840023369093,1.8052179813385
Netherlands,2021,79.0,90.1,76.8,90.4,48.9,66.5,79.0,90.1,76.8,90.4,48.9,66.5,,,,,,,49780.8440526836,94.6294783220315,92.053,12.2,,17533044.0,10.7549772867478,1.72513651847839,49780.8440526836,94.6294783220315,92.053,12.2,7265000.0,17533044.0,10.7549772867478,1.72513651847839
Netherlands,2022,78.7,89.1,75.2,90.8,45.7,59.6,78.7,89.1,75.2,90.8,45.7,59.6,,,,,,,51777.5431588864,94.9856177734136,92.5197,,,17700982.0,10.3475478456863,1.57889866828918,51777.5431588864,94.9856177734136,92.5197,12.2,7265000.0,17700982.0,10.3475478456863,1.57889866828918
Netherlands,2023,80.6,88.0,75.8,89.4,49.1,57.0,80.6,88.0,75.8,89.4,49.1,57.0,,,,,,,50960.7745021066,95.3221682092129,97.0068,,,17877117.0,10.4715307489623,1.62553191184998,50960.7745021066,95.3221682092129,97.0068,12.2,7265000.0,17877117.0,10.4715307489623,1.62553191184998
Norway,2012,87.6,79.4,55.9,81.6,38.1,8.2,87.6,79.4,55.9,81.6,38.1,8.2,,,,,,,73661.6785830334,79.4905925441617,94.65,56.9,4538000.0,5018573.0,6.7069560944017,1.8999354839325,73661.6785830334,79.4905925441617,94.65,56.9,4538000.0,5018573.0,6.7069560944017,1.8999354839325
Norway,2013,86.2,69.9,54.5,81.4,38.8,8.0,86.2,69.9,54.5,81.4,38.8,8.0,,,,,,,73515.9144917472,79.9723980455359,95.0534,56.6,4778000.0,5079623.0,6.70936969616563,1.87676703929901,73515.9144917472,79.9723980455359,95.0534,56.6,4778000.0,5079623.0,6.70936969616563,1.87676703929901
Norway,2014,87.8,77.8,55.7,82.9,36.1,8.2,87.8,77.8,55.7,82.9,36.1,8.2,,,,,,,74180.3238731011,80.6117159535579,96.3005,55.8,4855000.0,5137232.0,6.88711028232234,1.82170379161835,74180.3238731011,80.6117159535579,96.3005,55.8,4855000.0,5137232.0,6.88711028232234,1.82170379161835
Norway,2015,86.8,81.8,55.1,82.2,37.1,8.4,86.8,81.8,55.1,82.2,37.1,8.4,,,,,,,74809.9658049898,81.2378240971353,96.8103,56.5,5361000.0,5188607.0,6.96157381213814,1.8330682516098,74809.9658049898,81.2378240971353,96.8103,56.5,5361000.0,5188607.0,6.96157381213814,1.8330682516098
Norway,2016,89.4,83.5,56.3,83.0,39.3,8.5,89.4,83.5,56.3,83.0,39.3,8.5,,,,,,,75017.4944769055,81.6800003051758,97.2982,57.7,5960000.0,5234519.0,6.66969401819941,1.83236646652222,75017.4944769055,81.6800003051758,97.2982,57.7,5960000.0,5234519.0,6.66969401819941,1.83236646652222
Norway,2017,83.5,89.5,54.5,85.0,36.9,14.8,83.5,89.5,54.5,85.0,36.9,14.8,,,,,,,76247.4116445341,81.9699745912375,96.3576,58.9,6252000.0,5276968.0,6.47768064968194,1.94444799423218,76247.4116445341,81.9699745912375,96.3576,58.9,6252000.0,5276968.0,6.47768064968194,1.94444799423218
Norway,2018,89.4,91.5,52.9,79.3,36.3,14.8,89.4,91.5,52.9,79.3,36.3,14.8,,,,,,,76373.6474606092,82.2452112401723,96.4917,58.9,5688000.0,5311916.0,6.10398590161945,1.84514558315277,76373.6474606092,82.2452112401723,96.4917,58.9,5688000.0,5311916.0,6.10398590161945,1.84514558315277
Norway,2019,97.7,88.3,53.9,83.3,33.2,14.8,97.7,88.3,53.9,83.3,33.2,14.8,,,,,,,76712.2871160349,82.4935894878281,98.0,59.8,5879000.0,5347896.0,6.27606210506328,1.82773196697235,76712.2871160349,82.4935894878281,98.0,59.8,5879000.0,5347896.0,6.27606210506328,1.82773196697235
Norway,2020,90.4,93.9,52.5,77.6,27.9,17.7,90.4,93.9,52.5,77.6,27.9,17.7,,,,,,,75287.2059527598,82.7029885700532,94.6076,60.9,1397000.0,5379475.0,6.58792601633649,1.88777232170105,75287.2059527598,82.7029885700532,94.6076,60.9,1397000.0,5379475.0,6.58792601633649,1.88777232170105
Norway,2021,83.4,91.8,56.9,79.1,28.3,34.8,83.4,91.8,56.9,79.1,28.3,34.8,,,,,,e,77812.7115614383,82.8612877226956,99.0,61.4,,5408320.0,5.61528387016352,1.79539930820465,77812.7115614383,82.8612877226956,99.0,61.4,1397000.0,5408320.0,5.61528387016352,1.79539930820465
Norway,2022,96.5,90.3,63.1,80.6,28.0,41.8,96.5,90.3,63.1,80.6,28.0,41.8,,,b,,,b,79620.1635455079,82.9563661816034,99.0,,,5457127.0,4.88347530614933,1.94172024726868,79620.1635455079,82.9563661816034,99.0,61.4,1397000.0,5457127.0,4.88347530614933,1.94172024726868
Norway,2023,80.4,91.9,64.0,85.1,30.2,45.4,80.4,91.9,64.0,85.1,30.2,45.4,,,,,,,78775.7495154943,83.0718560702166,99.0,,,5519601.0,6.04756310766964,1.79993534088135,78775.7495154943,83.0718560702166,99.0,61.4,1397000.0,5519601.0,6.04756310766964,1.79993534088135
Poland,2012,51.2,46.9,41.4,53.1,22.2,28.5,51.2,46.9,41.4,53.1,22.2,28.5,,,,,,,11542.2353368014,60.6341632788866,62.31,10.9,67390000.0,38063164.0,16.5564693800308,0.657871425151825,11542.2353368014,60.6341632788866,62.31,10.9,67390000.0,38063164.0,16.5564693800308,0.657871425151825
Poland,2013,43.6,34.5,36.1,50.0,20.0,21.9,43.6,34.5,36.1,50.0,20.0,21.9,,,,,,,11628.2286809525,60.5333187465323,62.8492,11.4,72310000.0,38040196.0,15.5581865074907,0.659244894981384,11628.2286809525,60.5333187465323,62.8492,11.4,72310000.0,38040196.0,15.5581865074907,0.659244894981384
Poland,2014,60.2,52.9,55.4,72.8,28.6,48.6,60.2,52.9,55.4,72.8,28.6,48.6,,,,,,,12093.1622787394,60.4340063344328,66.5987,11.6,73750000.0,38011735.0,16.9081122802504,0.768983721733093,12093.1622787394,60.4340063344328,66.5987,11.6,73750000.0,38011735.0,16.9081122802504,0.768983721733093
Poland,2015,57.2,62.0,57.6,77.6,31.6,50.5,57.2,62.0,57.6,77.6,31.6,50.5,,,,,,,12637.5220324406,60.3362886805635,67.997,11.9,77743000.0,37986412.0,17.6693391336256,0.74108874797821,12637.5220324406,60.3362886805635,67.997,11.9,77743000.0,37986412.0,17.6693391336256,0.74108874797821
Poland,2016,59.6,59.4,58.0,73.8,47.3,40.8,59.6,59.4,58.0,73.8,47.3,40.8,,,,,,,13026.1858988718,60.2402284228997,73.3007,11.3,80476000.0,37970087.0,18.2752041844413,0.651506066322327,13026.1858988718,60.2402284228997,73.3007,11.3,80476000.0,37970087.0,18.2752041844413,0.651506066322327
Poland,2017,63.0,62.6,56.7,82.2,34.7,32.4,63.0,62.6,56.7,82.2,34.7,32.4,,,,,,,13695.6452848724,60.145888199417,75.9854,11.1,83804000.0,37974826.0,16.8858634359557,0.550776779651642,13695.6452848724,60.145888199417,75.9854,11.1,83804000.0,37974826.0,16.8858634359557,0.550776779651642
Poland,2018,61.8,75.5,58.7,88.2,35.7,29.1,61.8,75.5,58.7,88.2,35.7,29.1,,,,,,,14551.0850277089,60.0533306480907,77.5417,15.1,85946000.0,37974750.0,16.4851063076839,0.546892523765564,14551.0850277089,60.0533306480907,77.5417,15.1,85946000.0,37974750.0,16.4851063076839,0.546892523765564
Poland,2019,69.1,86.2,58.2,82.7,36.4,27.9,69.1,86.2,58.2,82.7,36.4,27.9,,,,,,,15221.3090624454,59.9626184068963,80.4359,15.6,88515000.0,37965475.0,16.6614878848919,0.512824833393097,15221.3090624454,59.9626184068963,80.4359,15.6,88515000.0,37965475.0,16.6614878848919,0.512824833393097
Poland,2020,69.3,91.06666666666666,60.13333333333333,86.10000000000001,39.699999999999996,26.0,,,,,,,,,,,,,15090.2228440113,59.8738141138092,83.1849,16.1,,37515748.0,16.2083685829628,0.324195116758347,15090.2228440113,59.8738141138092,83.1849,16.1,88515000.0,37515748.0,16.2083685829628,0.324195116758347
Poland,2021,69.5,95.93333333333334,62.06666666666667,89.5,43.0,24.099999999999998,,,,,,,,,,,,,16368.6239689025,59.8096513205543,85.3749,15.2,,36981559.0,17.3006156636927,0.254306375980377,16368.6239689025,59.8096513205543,85.3749,15.2,88515000.0,36981559.0,17.3006156636927,0.254306375980377
Poland,2022,69.7,100.8,64.0,92.9,46.3,22.2,69.7,100.8,64.0,92.9,46.3,22.2,,,,,,,17303.64494323,59.8315488048321,86.9411,,,36821749.0,17.6513214118709,0.258881956338882,17303.64494323,59.8315488048321,86.9411,15.2,88515000.0,36821749.0,17.6513214118709,0.258881956338882
Poland,2023,67.5,83.2,67.4,98.9,46.3,30.7,67.5,83.2,67.4,98.9,46.3,30.7,p,p,p,p,p,p,17410.3830137066,59.8859561370214,86.4147,,,36687353.0,17.4578672165103,0.421437799930573,17410.3830137066,59.8859561370214,86.4147,15.2,88515000.0,36687353.0,17.4578672165103,0.421437799930573
Portugal,2012,59.6,72.3,56.9,66.1,30.4,69.7,59.6,72.3,56.9,66.1,30.4,69.7,,,,,,,18679.7626789594,61.1409793914666,60.34,25.5,7503000.0,10514844.0,11.3753199190097,1.00191485881805,18679.7626789594,61.1409793914666,60.34,25.5,7503000.0,10514844.0,11.3753199190097,1.00191485881805
