country_name,year,recycling_rate_filled_glass,recycling_rate_filled_metallic,recycling_rate_filled_packaging,recycling_rate_filled_paper,recycling_rate_filled_plastic,recycling_rate_filled_wooden,recycling_rate_glass,recycling_rate_metallic,recycling_rate_packaging,recycling_rate_paper,recycling_rate_plastic,recycling_rate_wooden,flag_glass,flag_metallic,flag_packaging,flag_paper,flag_plastic,flag_wooden,gdp_per_capita,urban_population_pct,internet_users_pct,renewable_energy_pct,tourism_arrivals,population_total,manufacturing_value_added_pct_gdp,government_effectiveness_estimate,gdp_per_capita_filled,urban_population_pct_filled,internet_users_pct_filled,renewable_energy_pct_filled,tourism_arrivals_filled,population_total_filled,manufacturing_value_added_pct_gdp_filled,government_effectiveness_estimate_filled
Portugal,2013,55.7,75.7,61.5,73.4,35.3,98.5,55.7,75.7,61.5,73.4,35.3,98.5,,,,,,,18597.7214623964,61.1405315215642,62.0956,30.2,9177000.0,10457295.0,11.5651993214334,1.19421780109406,18597.7214623964,61.1405315215642,62.0956,30.2,9177000.0,10457295.0,11.5651993214334,1.19421780109406
Portugal,2014,56.4,58.3,61.0,69.1,40.0,131.5,56.4,58.3,61.0,69.1,40.0,131.5,,,,,,,18836.8967978906,61.1394537361116,64.5924,30.5,10497000.0,10401062.0,11.8414875390346,0.983170330524445,18836.8967978906,61.1394537361116,64.5924,30.5,10497000.0,10401062.0,11.8414875390346,0.983170330524445
Portugal,2015,55.2,63.6,57.1,62.2,43.0,86.5,55.2,63.6,57.1,62.2,43.0,86.5,,,,,,,19215.7813014347,61.137469211538,68.6329,27.2,11723000.0,10358076.0,12.2513540948869,1.15793454647064,19215.7813014347,61.137469211538,68.6329,27.2,11723000.0,10358076.0,12.2513540948869,1.15793454647064
Portugal,2016,58.5,42.9,60.9,70.1,41.8,103.4,58.5,42.9,60.9,70.1,41.8,103.4,,,,,,,19662.82312462,61.1343011242723,70.4236,29.0,13359000.0,10325452.0,12.2435166305722,1.14832854270935,19662.82312462,61.1343011242723,70.4236,29.0,13359000.0,10325452.0,12.2435166305722,1.14832854270935
Portugal,2017,49.0,43.6,55.3,66.9,34.9,89.9,49.0,43.6,55.3,66.9,34.9,89.9,,,b,,,,20364.1962735946,61.1296726507436,73.7912,24.4,15432000.0,10300300.0,12.4309295704729,1.2940491437912,20364.1962735946,61.1296726507436,73.7912,24.4,15432000.0,10300300.0,12.4309295704729,1.2940491437912
Portugal,2018,51.3,42.5,57.9,66.8,33.9,76.5,51.3,42.5,57.9,66.8,33.9,76.5,,,,,,,20997.7745987013,61.1233069673808,74.661,27.5,16186000.0,10283822.0,12.322133201471,1.18115174770355,20997.7745987013,61.1233069673808,74.661,27.5,16186000.0,10283822.0,12.322133201471,1.18115174770355
Portugal,2019,56.1,45.8,62.8,71.0,35.6,91.1,56.1,45.8,62.8,71.0,35.6,91.1,,,,,,,21569.1874752919,61.114927250613,75.3464,28.2,17283000.0,10286263.0,11.9377600515866,1.13418579101562,21569.1874752919,61.114927250613,75.3464,28.2,17283000.0,10286263.0,11.9377600515866,1.13418579101562
Portugal,2020,52.0,46.3,59.5,66.0,33.9,88.2,52.0,46.3,59.5,66.0,33.9,88.2,,,,,,,19778.7139525722,61.1042566768691,78.2617,31.3,4208000.0,10297081.0,12.0900462439681,0.979601144790649,19778.7139525722,61.1042566768691,78.2617,31.3,4208000.0,10297081.0,12.0900462439681,0.979601144790649
Portugal,2021,54.7,54.5,63.1,66.6,38.1,113.4,54.7,54.5,63.1,66.6,38.1,113.4,,,,,,,20747.6990734163,61.0951249296597,82.309,32.3,,10361831.0,12.4429299331489,0.952431321144104,20747.6990734163,61.0951249296597,82.309,32.3,4208000.0,10361831.0,12.4429299331489,0.952431321144104
Portugal,2022,56.9,52.1,61.1,64.4,37.3,79.5,56.9,52.1,61.1,64.4,37.3,79.5,,,,,,,22042.8680283647,61.1259255772782,84.4969,,,10434332.0,12.4622635474503,1.00113356113434,22042.8680283647,61.1259255772782,84.4969,32.3,4208000.0,10434332.0,12.4622635474503,1.00113356113434
Portugal,2023,55.9,50.2,61.8,62.8,39.5,94.1,55.9,50.2,61.8,62.8,39.5,94.1,,,,,,,22417.1615864385,61.2048652633664,85.7901,,,10578174.0,12.0809802413045,0.987550020217896,22417.1615864385,61.2048652633664,85.7901,32.3,4208000.0,10578174.0,12.0809802413045,0.987550020217896
Romania,2012,66.3,55.5,56.8,69.8,51.3,41.1,66.3,55.5,56.8,69.8,51.3,41.1,,,,,,,8234.28553425194,53.9563092496073,45.88,21.5,7937000.0,20058035.0,21.2783438640457,-0.169484630227089,8234.28553425194,53.9563092496073,45.88,21.5,7937000.0,20058035.0,21.2783438640457,-0.169484630227089
Romania,2013,49.2,52.8,52.8,74.6,51.7,28.9,49.2,52.8,52.8,74.6,51.7,28.9,,,,,,,8287.95844089676,53.9101758034365,49.7645,23.1,8019000.0,19983693.0,20.2152670692205,0.134710595011711,8287.95844089676,53.9101758034365,49.7645,23.1,8019000.0,19983693.0,20.2152670692205,0.134710595011711
Romania,2014,54.2,64.2,54.8,83.4,44.5,26.6,54.2,64.2,54.8,83.4,44.5,26.6,,,,,,,8661.47397274241,53.8267187624053,54.0783,24.3,8442000.0,19908979.0,21.5132642153968,0.224672213196754,8661.47397274241,53.8267187624053,54.0783,24.3,8442000.0,19908979.0,21.5132642153968,0.224672213196754
Romania,2015,41.1,64.1,55.9,89.3,46.7,28.8,41.1,64.1,55.9,89.3,46.7,28.8,,,,,,,8977.01748158196,53.7071839518893,55.7632,23.7,9331000.0,19815616.0,20.2080251087435,0.0987904593348503,8977.01748158196,53.7071839518893,55.7632,23.7,9331000.0,19815616.0,20.2080251087435,0.0987904593348503
Romania,2016,64.1,62.1,60.4,92.5,46.5,27.6,64.1,62.1,60.4,92.5,46.5,27.6,,,,,,,9286.87678236598,53.5528171972639,59.504,24.4,10223000.0,19702267.0,20.1242845144537,-0.0682618692517281,9286.87678236598,53.5528171972639,59.504,24.4,10223000.0,19702267.0,20.1242845144537,-0.0682618692517281
Romania,2017,63.0,60.4,60.4,90.6,47.6,30.0,63.0,60.4,60.4,90.6,47.6,30.0,,,,,,,10106.2269557253,53.3648643239046,63.7473,23.4,10926000.0,19588715.0,19.8307791051555,-0.0847913026809692,10106.2269557253,53.3648643239046,63.7473,23.4,10926000.0,19588715.0,19.8307791051555,-0.0847913026809692
Romania,2018,61.1,58.7,57.9,88.9,43.0,28.4,61.1,58.7,57.9,88.9,43.0,28.4,,,,,,,10714.1701157127,53.1445711571868,70.6813,23.0,11720000.0,19473970.0,19.069928394043,-0.177138328552246,10714.1701157127,53.1445711571868,70.6813,23.0,11720000.0,19473970.0,19.069928394043,-0.177138328552246
Romania,2019,42.9,49.6,44.6,68.3,31.1,24.8,42.9,49.6,44.6,68.3,31.1,24.8,b,b,b,b,b,b,11197.3162915853,52.8931835224862,73.6575,23.5,12815000.0,19371648.0,17.2425919406663,-0.215103924274445,11197.3162915853,52.8931835224862,73.6575,23.5,12815000.0,19371648.0,17.2425919406663,-0.215103924274445
Romania,2020,42.7,51.1,39.9,63.2,30.1,16.6,42.7,51.1,39.9,63.2,30.1,16.6,,,,,,,10854.049431887,52.611947245178,78.4553,24.1,5023000.0,19265250.0,15.9165222191834,-0.286944448947906,10854.049431887,52.611947245178,78.4553,24.1,5023000.0,19265250.0,15.9165222191834,-0.286944448947906
Romania,2021,28.0,44.2,38.3,67.9,31.6,15.7,28.0,44.2,38.3,67.9,31.6,15.7,,,,,,,11546.3224998072,52.2321512130811,83.5904,23.6,,19122059.0,15.710445243797,-0.163359016180038,11546.3224998072,52.2321512130811,83.5904,23.6,5023000.0,19122059.0,15.710445243797,-0.163359016180038
Romania,2022,30.0,42.2,37.3,64.1,32.4,16.1,30.0,42.2,37.3,64.1,32.4,16.1,,,,,,,12076.3033811896,52.1634832477272,85.5031,,,19048502.0,13.822743326618,-0.000462350901216269,12076.3033811896,52.1634832477272,85.5031,23.6,5023000.0,19048502.0,13.822743326618,-0.000462350901216269
Romania,2023,30.0,42.2,37.3,64.1,32.4,16.1,,,,,,,,,,,,,12340.8170509969,52.1645747011867,89.2034,,,19061062.0,13.8755293574211,-0.0926659479737282,12340.8170509969,52.1645747011867,89.2034,23.6,5023000.0,19061062.0,13.8755293574211,-0.0926659479737282
Slovakia,2012,69.4,67.8,68.1,84.7,57.0,36.7,69.4,67.8,68.1,84.7,57.0,36.7,,,,,,,15159.6570420004,54.2764528316182,76.71,10.5,,5407579.0,17.2745943049528,0.781547546386719,15159.6570420004,54.2764528316182,76.71,10.5,12583000.0,5407579.0,17.2745943049528,0.781547546386719
Slovakia,2013,72.9,68.9,65.9,79.7,55.1,36.4,72.9,68.9,65.9,79.7,55.1,36.4,,,,,,,15249.8824513785,54.1384024098892,77.8826,10.7,12583000.0,5413393.0,16.6679619490037,0.725380659103394,15249.8824513785,54.1384024098892,77.8826,10.7,12583000.0,5413393.0,16.6679619490037,0.725380659103394
Slovakia,2014,67.7,70.8,65.4,79.9,55.9,37.2,67.7,70.8,65.4,79.9,55.9,37.2,,,,,,,15647.6491763517,54.0029125499893,79.9843,12.2,11556000.0,5418649.0,18.5341754362134,0.793422877788544,15647.6491763517,54.0029125499893,79.9843,12.2,11556000.0,5418649.0,18.5341754362134,0.793422877788544
Slovakia,2015,66.2,73.5,64.3,76.8,54.4,42.1,66.2,73.5,64.3,76.8,54.4,42.1,,,,,,,16442.0760860018,53.8700628001622,77.6347,13.4,14936000.0,5423801.0,18.8287638047366,0.736977159976959,16442.0760860018,53.8700628001622,77.6347,13.4,14936000.0,5423801.0,18.8287638047366,0.736977159976959
Slovakia,2016,62.2,80.4,65.8,78.4,51.7,55.3,62.2,80.4,65.8,78.4,51.7,55.3,,,,,,,16740.7413996428,53.7399327086517,80.4759,13.1,17376000.0,5430798.0,17.7674522396181,0.793482840061188,16740.7413996428,53.7399327086517,80.4759,13.1,17376000.0,5430798.0,17.7674522396181,0.793482840061188
Slovakia,2017,68.7,86.1,65.7,74.2,52.4,47.2,68.7,86.1,65.7,74.2,52.4,47.2,,,,,,,17195.2888721963,53.6126018237016,81.6257,12.4,15406000.0,5439232.0,17.1198654148987,0.666439116001129,17195.2888721963,53.6126018237016,81.6257,12.4,15406000.0,5439232.0,17.1198654148987,0.666439116001129
Slovakia,2018,68.6,75.4,66.6,76.7,51.4,53.4,68.6,75.4,66.6,76.7,51.4,53.4,,,,,,,17869.0149173679,53.4881496935559,80.4489,12.4,15299000.0,5446771.0,18.107047254531,0.581321477890015,17869.0149173679,53.4881496935559,80.4489,12.4,15299000.0,5446771.0,18.107047254531,0.581321477890015
Slovakia,2019,69.7,72.4,67.5,77.7,52.8,55.7,69.7,72.4,67.5,77.7,52.8,55.7,,,,,,,18250.9802475637,53.3666558664583,82.8537,17.6,,5454147.0,18.7020217269875,0.54965877532959,18250.9802475637,53.3666558664583,82.8537,17.6,15299000.0,5454147.0,18.7020217269875,0.54965877532959
Slovakia,2020,74.4,71.1,70.8,79.7,56.3,61.4,74.4,71.1,70.8,79.7,56.3,61.4,d,d,d,d,d,d,17763.8563847352,53.2481998906526,89.9209,17.6,,5458827.0,17.5406369148503,0.502145826816559,17763.8563847352,53.2481998906526,89.9209,17.6,15299000.0,5458827.0,17.5406369148503,0.502145826816559
Slovakia,2021,81.7,76.5,73.9,82.3,60.2,57.2,81.7,76.5,73.9,82.3,60.2,57.2,d,d,d,d,d,d,18808.4540496595,53.1901479870605,88.9256,17.9,,5447247.0,16.6273511795662,0.490655839443207,18808.4540496595,53.1901479870605,88.9256,17.9,15299000.0,5447247.0,16.6273511795662,0.490655839443207
Slovakia,2022,79.4,77.1,71.8,78.5,59.6,60.0,79.4,77.1,71.8,78.5,59.6,60.0,d,d,d,d,d,d,18964.8298400624,53.1902831072528,89.0677,,,5431752.0,17.3506431084601,0.378134667873383,18964.8298400624,53.1902831072528,89.0677,17.9,15299000.0,5431752.0,17.3506431084601,0.378134667873383
Slovakia,2023,77.3,83.3,71.9,81.6,54.1,61.7,77.3,83.3,71.9,81.6,54.1,61.7,dp,dp,dp,dp,dp,dp,19383.3732009401,53.190805019646,87.2131,,,5426740.0,16.8469462095189,0.229512304067612,19383.3732009401,53.190805019646,87.2131,17.9,15299000.0,5426740.0,16.8469462095189,0.229512304067612
Slovenia,2012,87.3,41.6,66.9,78.7,64.8,33.1,87.3,41.6,66.9,78.7,64.8,33.1,,,,,,,19894.8697964548,49.7619476318359,68.35,20.2,2377000.0,2057159.0,18.7169143022718,1.018315076828,19894.8697964548,49.7619476318359,68.35,20.2,2377000.0,2057159.0,18.7169143022718,1.018315076828
Slovenia,2013,85.9,58.4,69.0,78.7,81.7,15.1,85.9,58.4,69.0,78.7,81.7,15.1,,,,,,,19704.2186005128,50.0466580754027,72.6756,22.5,2502000.0,2059953.0,19.1692650538617,1.00098669528961,19704.2186005128,50.0466580754027,72.6756,22.5,2502000.0,2059953.0,19.1692650538617,1.00098669528961
Slovenia,2014,99.3,50.8,70.4,80.4,69.4,25.9,99.3,50.8,70.4,80.4,69.4,25.9,,,,,,,20228.7081986391,50.983470916748,71.5863,22.9,2675000.0,2061980.0,19.6425391528278,0.996188342571259,20228.7081986391,50.983470916748,71.5863,22.9,2675000.0,2061980.0,19.6425391528278,0.996188342571259
Slovenia,2015,98.5,62.8,67.0,75.6,63.4,19.3,98.5,62.8,67.0,75.6,63.4,19.3,,,,,,,20697.2748530619,53.6612160294144,73.0987,21.4,3022000.0,2063531.0,19.9837917138592,0.936799585819244,20697.2748530619,53.6612160294144,73.0987,21.4,3022000.0,2063531.0,19.9837917138592,0.936799585819244
Slovenia,2016,100.2,71.2,69.4,76.6,62.0,23.6,100.2,71.2,69.4,76.6,62.0,23.6,,,,,,,21309.7122138949,53.647274017334,75.4985,21.0,3397000.0,2065042.0,20.2309490466323,1.08712339401245,21309.7122138949,53.647274017334,75.4985,21.0,3397000.0,2065042.0,20.2309490466323,1.08712339401245
Slovenia,2017,98.5,71.1,70.1,76.2,60.4,32.2,98.5,71.1,70.1,76.2,60.4,32.2,,,,,,,22397.7634988337,55.2451133728027,78.8854,19.7,3991000.0,2066388.0,20.6408219046834,1.12923729419708,22397.7634988337,55.2451133728027,78.8854,19.7,3991000.0,2066388.0,20.6408219046834,1.12923729419708
Slovenia,2018,104.0,64.3,68.0,81.2,48.8,25.1,104.0,64.3,68.0,81.2,48.8,25.1,,,,,,,23293.966665323,55.1913430955675,79.75,20.6,4425000.0,2073894.0,20.4061968964047,1.08223867416382,23293.966665323,55.1913430955675,79.75,20.6,4425000.0,2073894.0,20.4061968964047,1.08223867416382
Slovenia,2019,99.5,68.2,67.1,80.6,50.3,22.2,99.5,68.2,67.1,80.6,50.3,22.2,,,,,,,23943.1800949889,55.4523277282715,83.1084,20.9,4702000.0,2088385.0,20.5744094031508,1.04178440570831,23943.1800949889,55.4523277282715,83.1084,20.9,4702000.0,2088385.0,20.5744094031508,1.04178440570831
Slovenia,2020,98.4,59.2,67.9,82.9,44.6,37.3,98.4,59.2,67.9,82.9,44.6,37.3,e,,,,,,22811.8050540778,55.384391784668,86.6013,22.7,1216000.0,2102419.0,20.5177897656073,1.121173620224,22811.8050540778,55.384391784668,86.6013,22.7,1216000.0,2102419.0,20.5177897656073,1.121173620224
Slovenia,2021,96.4,55.2,55.2,60.4,50.0,19.1,96.4,55.2,55.2,60.4,50.0,19.1,,,,,,,24665.4410464026,55.3046289429588,89.004,23.4,,2108079.0,19.9228972672545,1.13730704784393,24665.4410464026,55.3046289429588,89.004,23.4,1216000.0,2108079.0,19.9228972672545,1.13730704784393
Slovenia,2022,80.2,68.5,62.6,74.3,50.9,27.4,80.2,68.5,62.6,74.3,50.9,27.4,,,,,,,25275.715967757,55.3377817873563,88.9125,,,2112076.0,19.934678378123,1.06853556632996,25275.715967757,55.3377817873563,88.9125,23.4,1216000.0,2112076.0,19.934678378123,1.06853556632996
Slovenia,2023,112.0,100.7,73.6,82.2,51.5,40.0,112.0,100.7,73.6,82.2,51.5,40.0,,,,,,,25773.9015835069,55.5378927789875,90.3779,,,2120461.0,19.5198398726195,1.03929400444031,25773.9015835069,55.5378927789875,90.3779,23.4,1216000.0,2120461.0,19.5198398726195,1.03929400444031
Spain,2012,64.2,78.0,65.5,77.8,35.1,57.9,64.2,78.0,65.5,77.8,35.1,57.9,,,,,,,24763.568274484,78.8455680301618,69.81,15.8,98128000.0,46773055.0,10.8118621882614,1.05716216564178,24763.568274484,78.8455680301618,69.81,15.8,98128000.0,46773055.0,10.8118621882614,1.05716216564178
Spain,2013,67.4,80.9,66.6,75.0,40.7,64.3,67.4,80.9,66.6,75.0,40.7,64.3,,,,,,,24498.5559507945,78.9858086902112,71.635,16.9,103231000.0,46604197.0,10.8662587310316,1.16768598556519,24498.5559507945,78.9858086902112,71.635,16.9,103231000.0,46604197.0,10.8662587310316,1.16768598556519
Spain,2014,69.7,81.1,68.7,78.2,42.5,64.3,69.7,81.1,68.7,78.2,42.5,64.3,,,,,,,24947.8512505913,79.1196713833488,76.1867,17.3,107144000.0,46460733.0,10.9975561841823,1.1732976436615,24947.8512505913,79.1196713833488,76.1867,17.3,107144000.0,46460733.0,10.9975561841823,1.1732976436615
Spain,2015,70.4,79.9,68.4,76.9,44.0,65.5,70.4,79.9,68.4,76.9,44.0,65.5,,,,,,,25982.4416197775,79.2454892743023,78.6896,16.3,109834000.0,46422303.0,11.0137685905408,1.15725028514862,25982.4416197775,79.2454892743023,78.6896,16.3,109834000.0,46422303.0,11.0137685905408,1.15725028514862
Spain,2016,71.8,82.6,70.3,79.7,45.5,67.1,71.8,82.6,70.3,79.7,45.5,67.1,,,,,,,26719.2442268615,79.3615955277997,80.5613,16.7,115561000.0,46458139.0,10.9527706513192,1.0948657989502,26719.2442268615,79.3615955277997,80.5613,16.7,115561000.0,46458139.0,10.9527706513192,1.0948657989502
Spain,2017,72.2,85.1,68.5,74.6,47.9,67.5,72.2,85.1,68.5,74.6,47.9,67.5,,,,,,,27426.281015093,79.4663233085683,84.6022,15.2,121717000.0,46571232.0,11.1145583338461,1.00125849246979,27426.281015093,79.4663233085683,84.6022,15.2,121717000.0,46571232.0,11.1145583338461,1.00125849246979
Spain,2018,76.8,84.0,68.8,72.5,50.7,67.0,76.8,84.0,68.8,72.5,50.7,67.0,,,,,,,27956.7225466484,79.5580057813361,86.1072,16.9,124456000.0,46782011.0,10.7886322916564,0.969246029853821,27956.7225466484,79.5580057813361,86.1072,16.9,124456000.0,46782011.0,10.7886322916564,0.969246029853821
Spain,2019,79.8,84.0,69.6,72.9,51.5,66.9,79.8,84.0,69.6,72.9,51.5,66.9,,,,,,be,28301.4393949563,79.6349761108307,90.7187,16.7,126170000.0,47118501.0,10.6967320991298,0.968808770179749,28301.4393949563,79.6349761108307,90.7187,16.7,126170000.0,47118501.0,10.6967320991298,0.968808770179749
Spain,2020,66.7,78.6,68.3,71.0,41.3,88.0,66.7,78.6,68.3,71.0,41.3,88.0,b,,,,b,b,25077.019882928,79.6955674617799,93.2056,19.3,36410000.0,47359424.0,10.853212942808,0.853928565979004,25077.019882928,79.6955674617799,93.2056,19.3,36410000.0,47359424.0,10.853212942808,0.853928565979004
Spain,2021,65.8,79.6,66.4,78.0,44.1,65.1,65.8,79.6,66.4,78.0,44.1,65.1,,,,b,,b,26705.3629138959,79.7846242983598,93.8975,19.0,,47443821.0,11.2560847091885,0.907896876335144,26705.3629138959,79.7846242983598,93.8975,19.0,36410000.0,47443821.0,11.2560847091885,0.907896876335144
Spain,2022,67.7,79.9,69.1,78.1,41.2,80.1,67.7,79.9,69.1,78.1,41.2,80.1,,,,,,,28203.1093419474,79.9548794567814,94.4855,,,47786102.0,11.0279875249207,0.920230388641357,28203.1093419474,79.9548794567814,94.4855,19.0,36410000.0,47786102.0,11.0279875249207,0.920230388641357
Spain,2023,69.8,76.5,70.5,79.2,46.2,77.8,69.8,76.5,70.5,79.2,46.2,77.8,,,,,,,28558.6319817501,80.128491001856,95.4456,,,48352528.0,10.9510128785567,0.752065539360046,28558.6319817501,80.128491001856,95.4456,19.0,36410000.0,48352528.0,10.9510128785567,0.752065539360046
Sweden,2012,88.2,74.4,69.6,76.8,34.9,79.8,88.2,74.4,69.6,76.8,34.9,79.8,,,,,,,48789.7906883637,85.6250668883122,93.18,48.3,12372000.0,9519374.0,14.075787455749,1.91103565692902,48789.7906883637,85.6250668883122,93.18,48.3,12372000.0,9519374.0,14.075787455749,1.91103565692902
Sweden,2013,89.0,77.4,71.9,78.4,45.6,59.9,89.0,77.4,71.9,78.4,45.6,59.9,,,,,,,48928.4994141291,85.9249771259894,94.7836,47.3,10980000.0,9600379.0,13.3620553717027,1.78899824619293,48928.4994141291,85.9249771259894,94.7836,47.3,10980000.0,9600379.0,13.3620553717027,1.78899824619293
Sweden,2014,94.7,76.5,70.5,79.3,47.5,22.3,94.7,76.5,70.5,79.3,47.5,22.3,,,,,,,49557.6183647959,86.2563838747314,92.5236,48.6,10522000.0,9696110.0,13.0439345797552,1.68137550354004,49557.6183647959,86.2563838747314,92.5236,48.6,10522000.0,9696110.0,13.0439345797552,1.68137550354004
Sweden,2015,93.6,77.7,71.8,81.7,49.0,21.5,93.6,77.7,71.8,81.7,49.0,21.5,,,,,,,51188.1652120493,86.6158654081858,90.6102,51.9,6482000.0,9799186.0,13.7574995225643,1.6848486661911,51188.1652120493,86.6158654081858,90.6102,51.9,6482000.0,9799186.0,13.7574995225643,1.6848486661911
Sweden,2016,92.8,81.5,68.2,81.8,50.7,30.9,92.8,81.5,68.2,81.8,50.7,30.9,,,,,,b,51626.3235312369,87.0,89.6509,50.9,6782000.0,9923085.0,13.5121304151952,1.66307485103607,51626.3235312369,87.0,89.6509,50.9,6782000.0,9923085.0,13.5121304151952,1.66307485103607
Sweden,2017,93.0,84.5,71.7,81.8,48.4,50.4,93.0,84.5,71.7,81.8,48.4,50.4,,,,,,b,51894.3748177808,87.237373786911,93.0063,51.8,7054000.0,10057698.0,13.3499842845446,1.67575168609619,51894.3748177808,87.237373786911,93.0063,51.8,7054000.0,10057698.0,13.3499842845446,1.67575168609619
Sweden,2018,92.7,82.8,65.0,77.2,50.0,34.6,92.7,82.8,65.0,77.2,50.0,34.6,,,,,,b,52203.0872589761,87.4737430925296,89.247,51.6,7440000.0,10175214.0,13.4279172772114,1.67109441757202,52203.0872589761,87.4737430925296,89.247,51.6,7440000.0,10175214.0,13.4279172772114,1.67109441757202
Sweden,2019,93.1,81.0,63.6,75.0,53.2,29.8,93.1,81.0,63.6,75.0,53.2,29.8,,,,,,,53024.4099494317,87.7088420242759,94.4934,52.9,7616000.0,10278887.0,13.1846571322397,1.67401242256165,53024.4099494317,87.7088420242759,94.4934,52.9,7616000.0,10278887.0,13.1846571322397,1.67401242256165
Sweden,2020,93.5,83.7,60.9,78.0,33.5,10.8,93.5,83.7,60.9,78.0,33.5,10.8,,,,b,b,b,51624.5811789573,87.9424046895699,94.5394,57.8,1957000.0,10353442.0,12.6551436257382,1.6700267791748,51624.5811789573,87.9424046895699,94.5394,57.8,1957000.0,10353442.0,12.6551436257382,1.6700267791748
Sweden,2021,82.8,83.9,59.6,84.8,23.8,28.2,82.8,83.9,59.6,84.8,23.8,28.2,b,b,,b,be,e,53997.1337068799,88.1741651958315,94.6703,57.9,,10415811.0,12.8992240335489,1.61025524139404,53997.1337068799,88.1741651958315,94.6703,57.9,1957000.0,10415811.0,12.8992240335489,1.61025524139404
Sweden,2022,85.6,81.9,66.3,77.5,28.3,71.6,85.6,81.9,66.3,77.5,28.3,71.6,,,,,be,e,54304.1877501033,88.4038576504809,95.0097,,,10486941.0,13.686213930746,1.5724048614502,54304.1877501033,88.4038576504809,95.0097,57.9,1957000.0,10486941.0,13.686213930746,1.5724048614502
Sweden,2023,84.7,86.4,68.5,80.9,28.6,94.8,84.7,86.4,68.5,80.9,28.6,94.8,,,,,,e,53937.7967122429,88.631216160938,95.7033,,,10536632.0,13.3941389054248,1.60138332843781,53937.7967122429,88.631216160938,95.7033,57.9,1957000.0,10536632.0,13.3941389054248,1.60138332843781
